User-ID,Location,Age,city,state,country
15361,"bristol, pennsylvania, usa",39,bristol,pennsylvania,usa
15367,"houston, texas, usa",,houston,texas,usa
15381,"houston, texas, usa",,houston,texas,usa
15408,"cary, north carolina, usa",34,cary,north carolina,usa
15418,"vitoria, Ã¡lava, spain",23,vitoria,Ã¡lava,spain
15459,"grantsburg, wisconsin, usa",,grantsburg,wisconsin,usa
15479,"ottawa, ontario, canada",21,ottawa,ontario,canada
15497,"fresno, california, usa",38,fresno,california,usa
15583,"santa ana, california, usa",14,santa ana,california,usa
15589,"paris, n/a, france",,paris,n/a,france
15602,"cherry hill, new jersey, usa",21,cherry hill,new jersey,usa
15641,"las flores, california, usa",,las flores,california,usa
15651,"springfield, missouri, usa",23,springfield,missouri,usa
15654,"dallas, texas, usa",29,dallas,texas,usa
15670,"round rock, texas, usa",,round rock,texas,usa
15686,"ottawa, ontario, canada",,ottawa,ontario,canada
15819,"grapevine, texas, usa",,grapevine,texas,usa
15822,"lloydminster, saskatchewan, canada",61,lloydminster,saskatchewan,canada
15834,"cleveland, tennessee, usa",15,cleveland,tennessee,usa
15845,"bowling green, ohio, usa",,bowling green,ohio,usa
15945,"charlotte, north carolina, usa",36,charlotte,north carolina,usa
15957,"sydney, new south wales, australia",27,sydney,new south wales,australia
15964,"chicago, illinois, usa",26,chicago,illinois,usa
16005,"chicago, illinois, usa",30,chicago,illinois,usa
16009,"stratford, new jersey, usa",25,stratford,new jersey,usa
16034,"atlanta, georgia, usa",,atlanta,georgia,usa
16036,"crestview, florida, usa",,crestview,florida,usa
16090,"kennett square, pennsylvania, usa",,kennett square,pennsylvania,usa
16106,"albany, california, usa",44,albany,california,usa
16110,"winter haven, florida, usa",35,winter haven,florida,usa
16121,"tarrytown, new york, usa",37,tarrytown,new york,usa
16141,"tehachapi, california, usa",,tehachapi,california,usa
16155,"kuala lumpur, , malaysia",47,kuala lumpur,,malaysia
16161,"cobram, victoria, australia",28,cobram,victoria,australia
16220,"milano, lombardia, italy",30,milano,lombardia,italy
16237,"kingman, arizona, usa",48,kingman,arizona,usa
16246,"kitakyushu, fukuoka, japan",32,kitakyushu,fukuoka,japan
16263,"ashland, wisconsin, usa",,ashland,wisconsin,usa
16413,"austin, texas, usa",,austin,texas,usa
16417,"austin, texas, usa",,austin,texas,usa
16452,"delta, british columbia, canada",,delta,british columbia,canada
16488,"milwaukee, wisconsin, usa",36,milwaukee,wisconsin,usa
16504,"kuching, sarawak, malaysia",28,kuching,sarawak,malaysia
16510,"louisville, kentucky, usa",28,louisville,kentucky,usa
16545,"berkeley, california, usa",,berkeley,california,usa
16551,"aurora, colorado, usa",,aurora,colorado,usa
16599,"roselle, illinois, usa",33,roselle,illinois,usa
16601,"brewster, new york, usa",40,brewster,new york,usa
16634,"little rock, arkansas, usa",42,little rock,arkansas,usa
16643,"east fallowfield, pennsylvania, usa",,east fallowfield,pennsylvania,usa
16661,"glendale, california, usa",,glendale,california,usa
16666,"rogersville, tennessee, usa",,rogersville,tennessee,usa
16687,"orlando, florida, usa",,orlando,florida,usa
16699,"kent, washington,",26,kent,washington,
16713,"abbotsford, british columbia, canada",,abbotsford,british columbia,canada
16717,"clive, iowa, usa",34,clive,iowa,usa
16718,"houston, texas, usa",29,houston,texas,usa
16721,"leduc, alberta, canada",,leduc,alberta,canada
16749,"payson, arizona, usa",64,payson,arizona,usa
16755,"streetman, texas, usa",58,streetman,texas,usa
16759,"allen park, michigan, usa",34,allen park,michigan,usa
16777,"hummelstown, pennsylvania, usa",30,hummelstown,pennsylvania,usa
16781,"marion, iowa, usa",,marion,iowa,usa
16795,"mechanicsville, maryland, usa",47,mechanicsville,maryland,usa
16803,"pittsburgh, pennsylvania, usa",,pittsburgh,pennsylvania,usa
16835,"bronx, new york, usa",28,bronx,new york,usa
16871,"leroy, new york, usa",26,leroy,new york,usa
16876,"west long branch, new jersey, usa",,west long branch,new jersey,usa
16908,"chicago, illinois, usa",55,chicago,illinois,usa
16916,"hackettstown, new jersey, usa",53,hackettstown,new jersey,usa
16943,"sydney, new south wales, australia",,sydney,new south wales,australia
16949,"cadillac, michigan, usa",49,cadillac,michigan,usa
16966,"waterloo, ontario, canada",41,waterloo,ontario,canada
16996,"stratford, iowa, usa",23,stratford,iowa,usa
16999,"alexandria, virginia, usa",48,alexandria,virginia,usa
17003,"carlsbad, california, usa",,carlsbad,california,usa
17046,"lincon, nebraska, usa",35,lincon,nebraska,usa
17058,"san antonio, texas, usa",35,san antonio,texas,usa
17159,"kewaskum, wisconsin, usa",44,kewaskum,wisconsin,usa
17172,"mÃ³stoles, madrid, spain",28,mÃ³stoles,madrid,spain
17180,"san francisco, california, usa",28,san francisco,california,usa
17183,"zaragoza, zaragoza, spain",23,zaragoza,zaragoza,spain
17190,"woodstock, georgia, usa",31,woodstock,georgia,usa
17277,"douglas, arizona, usa",45,douglas,arizona,usa
17282,"irwin, pennsylvania, usa",38,irwin,pennsylvania,usa
17340,"tucson, arizona, usa",,tucson,arizona,usa
17391,"mesa, arizona, usa",,mesa,arizona,usa
17402,"tucson, arizona, usa",,tucson,arizona,usa
17507,"dublin, dublin, ireland",37,dublin,dublin,ireland
17569,"crestview, florida, usa",30,crestview,florida,usa
17661,"new york, new york, usa",25,new york,new york,usa
17667,"iowa city, iowa, usa",33,iowa city,iowa,usa
17724,"dundas, ontario, canada",,dundas,ontario,canada
17726,"ottawa, ontario, canada",33,ottawa,ontario,canada
17761,"pinckney, michigan, usa",,pinckney,michigan,usa
17763,"springfield, missouri, usa",14,springfield,missouri,usa
17836,"bloomington, indiana, usa",17,bloomington,indiana,usa
17842,"washington, dc, usa",21,washington,dc,usa
17859,"roanoke, virginia, usa",43,roanoke,virginia,usa
17894,"alabaster, alabama, usa",47,alabaster,alabama,usa
17906,"suisun city, california, usa",61,suisun city,california,usa
17950,"puchong, selangor, malaysia",32,puchong,selangor,malaysia
17970,"chesterland, ohio, usa",40,chesterland,ohio,usa
18012,"us airforce, naval air station keflavik, iceland, iceland",24,us airforce,naval air station keflavik,"iceland, iceland"
18016,"new port richey, florida, usa",21,new port richey,florida,usa
18067,"kajang, selangor, malaysia",33,kajang,selangor,malaysia
18082,"southern, california, usa",38,southern,california,usa
18095,"birmingham, alabama, usa",30,birmingham,alabama,usa
18096,"indianapolis, indiana,",,indianapolis,indiana,
18155,"sydney, new south wales, australia",26,sydney,new south wales,australia
18166,"toronto, ontario, canada",,toronto,ontario,canada
18167,"lansing, michigan, usa",34,lansing,michigan,usa
18172,"levittown, pennsylvania, usa",36,levittown,pennsylvania,usa
18176,"brookfield, illinois, usa",,brookfield,illinois,usa
18250,"york, pennsylvania, usa",31,york,pennsylvania,usa
18311,"new york, new york, usa",,new york,new york,usa
18322,"mckinleyville, california, usa",,mckinleyville,california,usa
18384,"palma de mallorca, baleares, spain",37,palma de mallorca,baleares,spain
18385,"north plainfield, new jersey, usa",33,north plainfield,new jersey,usa
18401,"chicago, illinois,",,chicago,illinois,
18439,"folsom, california, usa",38,folsom,california,usa
18519,"san diego, california, usa",,san diego,california,usa
18689,"pullman, washington, usa",,pullman,washington,usa
18702,"knoxville, tennessee, usa",24,knoxville,tennessee,usa
18713,"o grove, pontevedra, spain",,o grove,pontevedra,spain
18714,"milwaukee, wisconsin, usa",31,milwaukee,wisconsin,usa
18850,"berlin, berlin, germany",28,berlin,berlin,germany
18869,"arnold, maryland, usa",38,arnold,maryland,usa
18963,"san diego, california, usa",,san diego,california,usa
18979,"huntington beach, california, usa",36,huntington beach,california,usa
18995,"atlanta, georgia, usa",,atlanta,georgia,usa
19011,"titirangi, auckland, new zealand",,titirangi,auckland,new zealand
19018,"aurora, ,",25,aurora,,
19031,"grand junction, colorado, usa",58,grand junction,colorado,usa
19085,"menomonie, wisconsin, usa",60,menomonie,wisconsin,usa
19107,"thousand oaks, california, usa",45,thousand oaks,california,usa
19145,"nyc, new york, usa",,nyc,new york,usa
19233,"richmond, virginia, usa",,richmond,virginia,usa
19336,"leavenworth, kansas, usa",,leavenworth,kansas,usa
19362,"sunrise, florida, usa",34,sunrise,florida,usa
19422,"indialantic, florida, usa",37,indialantic,florida,usa
19440,"frascati, toscana, italy",34,frascati,toscana,italy
19487,"eureka, california, usa",56,eureka,california,usa
19493,"baldwin, ,",,baldwin,,
19503,"lees summit, missouri, usa",61,lees summit,missouri,usa
19522,"candler, north carolina, usa",54,candler,north carolina,usa
19571,"rahway, new jersey, usa",,rahway,new jersey,usa
19573,"stockton, california, usa",69,stockton,california,usa
19605,"seattle, washington, usa",,seattle,washington,usa
19609,"jenkintown, pennsylvania, usa",28,jenkintown,pennsylvania,usa
19664,"katonah, new york, usa",19,katonah,new york,usa
19681,"del aire, california, usa",44,del aire,california,usa
19695,"reno, nevada, usa",,reno,nevada,usa
19711,"katy, texas, usa",,katy,texas,usa
19714,"gresham, oregon, usa",51,gresham,oregon,usa
19725,"seattle, washington, usa",,seattle,washington,usa
19760,"clemson, south carolina, usa",23,clemson,south carolina,usa
19842,"***********, illinois, usa",,***********,illinois,usa
19886,"mankato, minnesota, usa",41,mankato,minnesota,usa
19962,"kalamazoo, michigan, usa",20,kalamazoo,michigan,usa
19969,"antelope, california, usa",44,antelope,california,usa
19972,"mcdonough, georgia, usa",39,mcdonough,georgia,usa
19974,"bradford, england, united kingdom",30,bradford,england,united kingdom
20005,"albuquerque, new mexico, usa",22,albuquerque,new mexico,usa
20032,"adelaide, south australia, australia",,adelaide,south australia,australia
20034,"basel, basel-stadt, switzerland",33,basel,basel-stadt,switzerland
20060,"baltimore, maryland, usa",48,baltimore,maryland,usa
20106,"lancaster, pennsylvania, usa",31,lancaster,pennsylvania,usa
20115,"lansdale, pennsylvania, usa",32,lansdale,pennsylvania,usa
20119,"manchester, new hampshire,",51,manchester,new hampshire,
20149,"omaha, nebraska, usa",53,omaha,nebraska,usa
20150,"marlborough, massachusetts,",,marlborough,massachusetts,
20172,"saratoga springs, utah, usa",27,saratoga springs,utah,usa
20180,"sacramento, california, usa",36,sacramento,california,usa
20201,"grove city, ohio, usa",31,grove city,ohio,usa
20245,"st. louis, missouri, usa",,st. louis,missouri,usa
20251,"jamestown, ,",,jamestown,,
20265,"tampa, florida, usa",29,tampa,florida,usa
20266,"encinitas, california, usa",51,encinitas,california,usa
20294,"san diego, california, usa",,san diego,california,usa
20300,"plantation, florida, usa",30,plantation,florida,usa
20332,"mountain view, california, usa",39,mountain view,california,usa
20336,"ballston spa, new york, usa",32,ballston spa,new york,usa
20345,"vancouver, british columbia, canada",22,vancouver,british columbia,canada
20347,"st. lÃ´, normandy, france",45,st. lÃ´,normandy,france
20350,"uss monterey, virginia, usa",29,uss monterey,virginia,usa
20401,"graz, steiermark, austria",25,graz,steiermark,austria
20409,"livermore, california, usa",51,livermore,california,usa
20418,"new york, new york, usa",21,new york,new york,usa
20448,"new bern, north carolina, usa",,new bern,north carolina,usa
20462,"bossier city, louisiana, usa",,bossier city,louisiana,usa
20484,"san francisco, california, usa",,san francisco,california,usa
20501,"hamburg, hamburg, germany",30,hamburg,hamburg,germany
20561,"baltimore, maryland, usa",40,baltimore,maryland,usa
20627,"hayward, california, usa",,hayward,california,usa
20703,"torrance, california, usa",,torrance,california,usa
20751,"bay minette, ,",49,bay minette,,
20794,"great barrington, massachusetts, usa",31,great barrington,massachusetts,usa
20804,"hendersonville, north carolina, usa",56,hendersonville,north carolina,usa
20918,"porto, porto, portugal",30,porto,porto,portugal
20946,"vancouver, british columbia, canada",,vancouver,british columbia,canada
20961,"ottawa, ontario, canada",47,ottawa,ontario,canada
20971,"sacramento, california, usa",20,sacramento,california,usa
21011,"san francisco, california, usa",44,san francisco,california,usa
21014,"fresno, california, usa",,fresno,california,usa
21031,"alexandria, virginia, usa",36,alexandria,virginia,usa
21049,"port townsend, washington, usa",55,port townsend,washington,usa
21083,"lafayette, indiana, usa",32,lafayette,indiana,usa
21155,"bonn, nordrhein-westfalen, germany",37,bonn,nordrhein-westfalen,germany
21188,"middle village, ,",,middle village,,
21202,"chula vista, california, usa",67,chula vista,california,usa
21207,"friendswood, texas, usa",42,friendswood,texas,usa
21213,"jamaica plain, massachusetts, usa",,jamaica plain,massachusetts,usa
21229,"blairmore, alberta, canada",,blairmore,alberta,canada
21252,"duluth, minnesota, usa",28,duluth,minnesota,usa
21264,"north brunswick, new jersey, usa",31,north brunswick,new jersey,usa
21274,"redmond, washington, usa",33,redmond,washington,usa
21356,"westwood, new jersey, usa",56,westwood,new jersey,usa
21364,"san diego, california, usa",32,san diego,california,usa
21368,"currie, midlothian, united kingdom",30,currie,midlothian,united kingdom
21370,"jonesborough, tennessee, usa",36,jonesborough,tennessee,usa
21393,"tipp city, ohio, usa",,tipp city,ohio,usa
21404,"west vancouver, british columbia, canada",,west vancouver,british columbia,canada
21462,"canberra, australian capital territory, australia",,canberra,australian capital territory,australia
21484,"madison, wisconsin, usa",21,madison,wisconsin,usa
21540,"edmonton, alberta, canada",,edmonton,alberta,canada
21575,"albuquerque, new mexico, usa",14,albuquerque,new mexico,usa
21576,"memphis, tennessee, usa",31,memphis,tennessee,usa
21593,"san francisco, california, usa",31,san francisco,california,usa
21618,"atlanta, georgia, usa",24,atlanta,georgia,usa
21659,"san jose, california, usa",31,san jose,california,usa
21750,"salt lake city, utah, usa",37,salt lake city,utah,usa
21751,"cedar rapids, iowa, usa",42,cedar rapids,iowa,usa
21774,"lecco, lombardia, italy",21,lecco,lombardia,italy
21874,"eagle, colorado, usa",,eagle,colorado,usa
21875,"tampa, florida, usa",43,tampa,florida,usa
21903,"santa cruz, ,",,santa cruz,,
21948,"raleigh, north carolina, usa",,raleigh,north carolina,usa
22015,"arlington, texas, usa",,arlington,texas,usa
22023,"windsor, ontario, canada",35,windsor,ontario,canada
22045,"sacramento, california, usa",,sacramento,california,usa
22062,"houston, texas, usa",52,houston,texas,usa
22074,"san luis obispo, california, usa",,san luis obispo,california,usa
22089,"brooklyn, new york, usa",25,brooklyn,new york,usa
22107,"eagan, minnesota, usa",45,eagan,minnesota,usa
22126,"toronto, ontario, canada",31,toronto,ontario,canada
22154,"cleveland, ohio, usa",36,cleveland,ohio,usa
22167,"lafayette hill, pennsylvania, usa",32,lafayette hill,pennsylvania,usa
22177,"brooklyn, new york, usa",23,brooklyn,new york,usa
22200,"new delhi, delhi, india",36,new delhi,delhi,india
22252,"elmhurst, new york, usa",38,elmhurst,new york,usa
22338,"florissant, missouri, usa",33,florissant,missouri,usa
22362,"fresno, california, usa",31,fresno,california,usa
22365,"castle rock, colorado, usa",51,castle rock,colorado,usa
22418,"dana point, california, usa",,dana point,california,usa
22464,"south bend, indiana, usa",,south bend,indiana,usa
22495,"drums, pennsylvania, usa",29,drums,pennsylvania,usa
22503,"short hills, new jersey, usa",18,short hills,new jersey,usa
22504,"auburn, california, usa",33,auburn,california,usa
22521,"montgomery, alabama, usa",18,montgomery,alabama,usa
22624,"houston, texas, usa",28,houston,texas,usa
22625,"lynbrook, new york, usa",54,lynbrook,new york,usa
22637,"toronto, ontario, canada",27,toronto,ontario,canada
22695,"naperville, illinois, usa",23,naperville,illinois,usa
22809,"champaign, illinois, usa",25,champaign,illinois,usa
22818,"franklin, pennsylvania, usa",28,franklin,pennsylvania,usa
22830,"mijdrecht, n/a, netherlands",38,mijdrecht,n/a,netherlands
22885,"stratford, england, united kingdom",30,stratford,england,united kingdom
22888,"las vegas, ,",,las vegas,,
22900,"san antonio, texas, usa",,san antonio,texas,usa
22912,"lake ridge, virginia, usa",37,lake ridge,virginia,usa
22936,"raleigh, north carolina, usa",23,raleigh,north carolina,usa
